,Invoice_Date,Vehicle_Model,Current_KM_Reading,INVOICE_LINE_TEXT,year,month,day,weekday
4046,2017-09-12,18,462.0,76,2017,9,255,1
4047,2017-09-12,18,462.0,108,2017,9,255,1
4048,2017-09-12,18,462.0,2,2017,9,255,1
4049,2017-09-12,18,462.0,346,2017,9,255,1
4050,2017-09-12,2,5030.0,108,2017,9,255,1
4051,2017-09-12,2,5030.0,2,2017,9,255,1
4052,2017-09-12,2,5030.0,76,2017,9,255,1
4053,2017-09-12,2,5030.0,148,2017,9,255,1
4054,2017-09-12,5,329.0,2,2017,9,255,1
4055,2017-09-12,5,329.0,76,2017,9,255,1
4056,2017-09-12,5,329.0,148,2017,9,255,1
4057,2017-09-12,5,329.0,346,2017,9,255,1
4058,2017-09-12,5,329.0,108,2017,9,255,1
4059,2017-09-13,14,3121.0,76,2017,9,256,2
4060,2017-09-13,14,3121.0,10,2017,9,256,2
4061,2017-09-13,14,3121.0,148,2017,9,256,2
4062,2017-09-13,14,3121.0,2,2017,9,256,2
4063,2017-09-13,14,3121.0,108,2017,9,256,2
4064,2017-09-13,23,138.0,2,2017,9,256,2
4065,2017-09-13,23,138.0,76,2017,9,256,2
4066,2017-09-13,23,138.0,148,2017,9,256,2
4067,2017-09-13,23,138.0,108,2017,9,256,2
4068,2017-09-13,23,138.0,346,2017,9,256,2
4069,2017-09-13,11,33176.0,76,2017,9,256,2
4070,2017-09-13,11,33176.0,148,2017,9,256,2
4071,2017-09-13,11,33176.0,209,2017,9,256,2
4072,2017-09-13,11,33176.0,10,2017,9,256,2
4073,2017-09-13,11,33176.0,482,2017,9,256,2
4074,2017-09-13,9,6285.0,318,2017,9,256,2
4075,2017-09-13,9,6285.0,148,2017,9,256,2
4076,2017-09-13,9,6285.0,76,2017,9,256,2
4077,2017-09-13,9,6285.0,209,2017,9,256,2
4078,2017-09-13,9,6285.0,10,2017,9,256,2
4079,2017-09-13,7,1622.0,76,2017,9,256,2
4080,2017-09-13,7,1622.0,108,2017,9,256,2
4081,2017-09-13,7,1622.0,2,2017,9,256,2
4082,2017-09-13,7,1622.0,346,2017,9,256,2
4083,2017-09-13,7,1622.0,148,2017,9,256,2
4084,2017-09-14,14,11164.0,10,2017,9,257,3
4085,2017-09-14,14,11164.0,131,2017,9,257,3
4086,2017-09-14,14,11164.0,148,2017,9,257,3
4087,2017-09-14,14,11164.0,434,2017,9,257,3
4088,2017-09-14,14,11164.0,209,2017,9,257,3
4089,2017-09-14,8,28528.0,209,2017,9,257,3
4090,2017-09-14,8,28528.0,235,2017,9,257,3
4091,2017-09-14,8,28528.0,10,2017,9,257,3
4092,2017-09-14,8,28528.0,46,2017,9,257,3
4093,2017-09-14,8,28528.0,76,2017,9,257,3
4094,2017-09-14,2,4130.0,108,2017,9,257,3
4095,2017-09-14,2,4130.0,2,2017,9,257,3
4096,2017-09-14,2,4130.0,148,2017,9,257,3
4097,2017-09-14,2,4130.0,76,2017,9,257,3
4098,2017-09-14,2,4130.0,346,2017,9,257,3
4099,2017-09-14,12,13878.0,46,2017,9,257,3
4100,2017-09-14,12,13878.0,209,2017,9,257,3
4101,2017-09-14,12,13878.0,10,2017,9,257,3
4102,2017-09-14,12,13878.0,76,2017,9,257,3
4103,2017-09-14,12,13878.0,148,2017,9,257,3
4104,2017-09-14,12,5046.0,46,2017,9,257,3
4105,2017-09-14,12,5046.0,148,2017,9,257,3
4106,2017-09-14,12,5046.0,108,2017,9,257,3
4107,2017-09-14,12,5046.0,2,2017,9,257,3
4108,2017-09-14,12,5046.0,76,2017,9,257,3
4109,2017-09-14,23,11314.0,76,2017,9,257,3
4110,2017-09-14,23,11314.0,346,2017,9,257,3
4111,2017-09-14,23,11314.0,148,2017,9,257,3
4112,2017-09-14,23,11314.0,108,2017,9,257,3
4113,2017-09-14,23,11314.0,2,2017,9,257,3
4114,2017-09-14,12,36600.0,209,2017,9,257,3
4115,2017-09-14,12,36600.0,10,2017,9,257,3
4116,2017-09-14,12,36600.0,175,2017,9,257,3
4117,2017-09-14,12,36600.0,76,2017,9,257,3
4118,2017-09-14,12,36600.0,488,2017,9,257,3
4119,2017-09-14,14,3318.0,108,2017,9,257,3
4120,2017-09-14,14,3318.0,76,2017,9,257,3
4121,2017-09-14,14,3318.0,148,2017,9,257,3
4122,2017-09-14,14,3318.0,346,2017,9,257,3
4123,2017-09-14,14,3318.0,2,2017,9,257,3
4124,2017-09-14,7,34180.0,499,2017,9,257,3
4125,2017-09-14,7,34180.0,318,2017,9,257,3
4126,2017-09-14,7,34180.0,209,2017,9,257,3
4127,2017-09-14,7,34180.0,76,2017,9,257,3
4128,2017-09-14,7,34180.0,148,2017,9,257,3
4129,2017-09-14,12,64369.0,76,2017,9,257,3
4130,2017-09-14,12,64369.0,10,2017,9,257,3
4131,2017-09-14,12,64369.0,499,2017,9,257,3
4132,2017-09-14,12,64369.0,130,2017,9,257,3
4133,2017-09-14,12,64369.0,148,2017,9,257,3
4134,2017-09-14,12,64369.0,209,2017,9,257,3
4135,2017-09-15,12,15509.0,407,2017,9,258,4
4136,2017-09-15,23,11297.0,148,2017,9,258,4
4137,2017-09-15,23,11297.0,209,2017,9,258,4
4138,2017-09-15,23,11297.0,76,2017,9,258,4
4139,2017-09-15,23,11297.0,482,2017,9,258,4
4140,2017-09-15,23,11297.0,318,2017,9,258,4
4141,2017-09-15,23,11297.0,46,2017,9,258,4
4142,2017-09-15,12,8266.0,482,2017,9,258,4
4143,2017-09-15,12,8266.0,148,2017,9,258,4
4144,2017-09-15,12,8266.0,46,2017,9,258,4
4145,2017-09-15,12,8266.0,76,2017,9,258,4
4146,2017-09-15,12,8266.0,209,2017,9,258,4
4147,2017-09-15,2,30269.0,499,2017,9,258,4
4148,2017-09-15,2,30269.0,209,2017,9,258,4
4149,2017-09-15,2,30269.0,257,2017,9,258,4
4150,2017-09-15,2,30269.0,46,2017,9,258,4
4151,2017-09-15,2,30269.0,148,2017,9,258,4
4152,2017-09-15,2,30269.0,76,2017,9,258,4
4153,2017-09-15,2,30269.0,71,2017,9,258,4
4154,2017-09-15,12,3007.0,108,2017,9,258,4
4155,2017-09-15,12,3007.0,346,2017,9,258,4
4156,2017-09-15,12,3007.0,2,2017,9,258,4
4157,2017-09-15,12,3007.0,148,2017,9,258,4
4158,2017-09-15,12,3007.0,76,2017,9,258,4
4159,2017-09-15,0,5536.0,76,2017,9,258,4
4160,2017-09-15,0,5536.0,209,2017,9,258,4
4161,2017-09-15,0,5536.0,148,2017,9,258,4
4162,2017-09-15,0,5536.0,46,2017,9,258,4
4163,2017-09-15,0,5536.0,337,2017,9,258,4
4164,2017-09-15,0,5536.0,125,2017,9,258,4
4165,2017-09-15,12,11287.0,10,2017,9,258,4
4166,2017-09-15,12,11287.0,280,2017,9,258,4
4167,2017-09-15,12,11287.0,451,2017,9,258,4
4168,2017-09-15,12,11287.0,482,2017,9,258,4
4169,2017-09-15,12,11287.0,455,2017,9,258,4
4170,2017-09-15,12,11287.0,499,2017,9,258,4
4171,2017-09-15,12,11287.0,407,2017,9,258,4
4172,2017-09-15,12,11287.0,90,2017,9,258,4
4173,2017-09-15,12,11287.0,84,2017,9,258,4
4174,2017-09-15,12,11287.0,301,2017,9,258,4
4175,2017-09-15,12,11287.0,46,2017,9,258,4
4176,2017-09-15,12,11287.0,76,2017,9,258,4
4177,2017-09-15,12,11287.0,148,2017,9,258,4
4178,2017-09-15,12,11287.0,453,2017,9,258,4
4179,2017-09-15,12,11287.0,209,2017,9,258,4
4180,2017-09-16,12,37759.0,76,2017,9,259,5
4181,2017-09-16,12,37759.0,18,2017,9,259,5
4182,2017-09-16,12,37759.0,407,2017,9,259,5
4183,2017-09-16,12,37759.0,125,2017,9,259,5
4184,2017-09-16,12,37759.0,148,2017,9,259,5
4185,2017-09-16,12,37759.0,209,2017,9,259,5
4186,2017-09-16,12,37759.0,10,2017,9,259,5
4187,2017-09-16,2,4431.0,2,2017,9,259,5
4188,2017-09-16,2,4431.0,108,2017,9,259,5
4189,2017-09-16,2,4431.0,76,2017,9,259,5
4190,2017-09-16,2,4431.0,148,2017,9,259,5
4191,2017-09-16,14,4895.0,108,2017,9,259,5
4192,2017-09-16,14,4895.0,148,2017,9,259,5
4193,2017-09-16,14,4895.0,257,2017,9,259,5
4194,2017-09-16,14,4895.0,76,2017,9,259,5
4195,2017-09-16,14,4895.0,2,2017,9,259,5
4196,2017-09-16,14,21880.0,76,2017,9,259,5
4197,2017-09-16,14,21880.0,148,2017,9,259,5
4198,2017-09-16,14,21880.0,209,2017,9,259,5
4199,2017-09-16,14,21880.0,41,2017,9,259,5
4200,2017-09-16,14,21880.0,407,2017,9,259,5
4201,2017-09-16,14,21880.0,10,2017,9,259,5
4202,2017-09-16,18,170.0,108,2017,9,259,5
4203,2017-09-16,18,170.0,346,2017,9,259,5
4204,2017-09-16,18,170.0,2,2017,9,259,5
4205,2017-09-16,18,170.0,76,2017,9,259,5
4206,2017-09-16,18,170.0,148,2017,9,259,5
4207,2017-09-16,2,0.0,212,2017,9,259,5
4208,2017-09-16,2,0.0,124,2017,9,259,5
4209,2017-09-16,2,0.0,117,2017,9,259,5
4210,2017-09-16,2,0.0,257,2017,9,259,5
4211,2017-09-16,2,0.0,92,2017,9,259,5
4212,2017-09-16,2,0.0,146,2017,9,259,5
4213,2017-09-17,14,6228.0,2,2017,9,260,6
4214,2017-09-17,14,6228.0,166,2017,9,260,6
4215,2017-09-17,14,6228.0,10,2017,9,260,6
4216,2017-09-17,14,6228.0,166,2017,9,260,6
4217,2017-09-17,14,6228.0,301,2017,9,260,6
4218,2017-09-17,14,6228.0,76,2017,9,260,6
4219,2017-09-17,14,6228.0,148,2017,9,260,6
4220,2017-09-17,12,25991.0,76,2017,9,260,6
4221,2017-09-17,12,25991.0,125,2017,9,260,6
4222,2017-09-17,12,25991.0,148,2017,9,260,6
4223,2017-09-17,12,25991.0,90,2017,9,260,6
4224,2017-09-17,12,25991.0,488,2017,9,260,6
4225,2017-09-17,12,25991.0,128,2017,9,260,6
4226,2017-09-17,12,25991.0,209,2017,9,260,6
4227,2017-09-17,12,25991.0,10,2017,9,260,6
4228,2017-09-17,2,14652.0,125,2017,9,260,6
4229,2017-09-17,2,14652.0,209,2017,9,260,6
4230,2017-09-17,2,14652.0,76,2017,9,260,6
4231,2017-09-17,2,14652.0,10,2017,9,260,6
4232,2017-09-17,2,14652.0,148,2017,9,260,6
4233,2017-09-17,14,3422.0,76,2017,9,260,6
4234,2017-09-17,14,3422.0,2,2017,9,260,6
4235,2017-09-17,14,3422.0,10,2017,9,260,6
4236,2017-09-17,14,3422.0,108,2017,9,260,6
4237,2017-09-17,14,3422.0,148,2017,9,260,6
4238,2017-09-18,18,24390.0,209,2017,9,261,0
4239,2017-09-18,18,24390.0,10,2017,9,261,0
4240,2017-09-18,18,24390.0,148,2017,9,261,0
4241,2017-09-18,18,24390.0,128,2017,9,261,0
4242,2017-09-18,18,24390.0,318,2017,9,261,0
4243,2017-09-18,18,24390.0,76,2017,9,261,0
4244,2017-09-18,18,24390.0,117,2017,9,261,0
4245,2017-09-18,12,15026.0,10,2017,9,261,0
4246,2017-09-18,12,15026.0,92,2017,9,261,0
4247,2017-09-18,12,15026.0,482,2017,9,261,0
4248,2017-09-18,12,15026.0,499,2017,9,261,0
4249,2017-09-18,12,15026.0,128,2017,9,261,0
4250,2017-09-18,12,15026.0,46,2017,9,261,0
4251,2017-09-18,12,15026.0,209,2017,9,261,0
4252,2017-09-18,12,15026.0,80,2017,9,261,0
4253,2017-09-18,12,15026.0,148,2017,9,261,0
4254,2017-09-18,12,15026.0,445,2017,9,261,0
4255,2017-09-18,2,47299.0,209,2017,9,261,0
4256,2017-09-18,2,47299.0,76,2017,9,261,0
4257,2017-09-18,2,47299.0,46,2017,9,261,0
4258,2017-09-18,2,47299.0,148,2017,9,261,0
4259,2017-09-18,18,13100.0,128,2017,9,261,0
4260,2017-09-18,18,13100.0,76,2017,9,261,0
4261,2017-09-18,18,13100.0,125,2017,9,261,0
4262,2017-09-18,18,13100.0,128,2017,9,261,0
4263,2017-09-18,18,13100.0,318,2017,9,261,0
4264,2017-09-18,18,13100.0,209,2017,9,261,0
4265,2017-09-18,12,2410.0,2,2017,9,261,0
4266,2017-09-18,12,2410.0,76,2017,9,261,0
4267,2017-09-18,12,2410.0,148,2017,9,261,0
4268,2017-09-18,12,2410.0,346,2017,9,261,0
4269,2017-09-18,12,2410.0,108,2017,9,261,0
4270,2017-09-18,6,16023.0,445,2017,9,261,0
4271,2017-09-18,6,16023.0,318,2017,9,261,0
4272,2017-09-18,6,16023.0,341,2017,9,261,0
4273,2017-09-18,6,16023.0,99,2017,9,261,0
4274,2017-09-18,6,16023.0,10,2017,9,261,0
4275,2017-09-18,6,16023.0,251,2017,9,261,0
4276,2017-09-18,6,16023.0,148,2017,9,261,0
4277,2017-09-18,6,16023.0,209,2017,9,261,0
4278,2017-09-18,6,16023.0,76,2017,9,261,0
4279,2017-09-18,5,3740.0,346,2017,9,261,0
4280,2017-09-18,5,3740.0,108,2017,9,261,0
4281,2017-09-18,5,3740.0,2,2017,9,261,0
4282,2017-09-18,5,3740.0,76,2017,9,261,0
4283,2017-09-18,5,3740.0,148,2017,9,261,0
4284,2017-09-18,12,21550.0,46,2017,9,261,0
4285,2017-09-18,12,21550.0,499,2017,9,261,0
4286,2017-09-18,12,21550.0,10,2017,9,261,0
4287,2017-09-18,12,21550.0,128,2017,9,261,0
4288,2017-09-18,12,21550.0,209,2017,9,261,0
4289,2017-09-18,12,21550.0,92,2017,9,261,0
4290,2017-09-18,12,21550.0,80,2017,9,261,0
4291,2017-09-18,12,21550.0,148,2017,9,261,0
4292,2017-09-18,12,21550.0,482,2017,9,261,0
4293,2017-09-19,2,21274.0,10,2017,9,262,1
4294,2017-09-19,2,21274.0,94,2017,9,262,1
4295,2017-09-19,2,21274.0,76,2017,9,262,1
4296,2017-09-19,2,21274.0,148,2017,9,262,1
4297,2017-09-19,2,21274.0,206,2017,9,262,1
4298,2017-09-19,2,21274.0,90,2017,9,262,1
4299,2017-09-19,2,21274.0,209,2017,9,262,1
4300,2017-09-19,12,19651.0,128,2017,9,262,1
4301,2017-09-19,12,19651.0,209,2017,9,262,1
4302,2017-09-19,12,19651.0,10,2017,9,262,1
4303,2017-09-19,12,19651.0,76,2017,9,262,1
4304,2017-09-19,12,19651.0,148,2017,9,262,1
4305,2017-09-19,5,3950.0,108,2017,9,262,1
4306,2017-09-19,5,3950.0,2,2017,9,262,1
4307,2017-09-19,5,3950.0,148,2017,9,262,1
4308,2017-09-19,5,3950.0,76,2017,9,262,1
4309,2017-09-19,5,3950.0,108,2017,9,262,1
4310,2017-09-19,5,3950.0,81,2017,9,262,1
4311,2017-09-19,5,3950.0,346,2017,9,262,1
4312,2017-09-19,5,433.0,108,2017,9,262,1
4313,2017-09-19,5,433.0,346,2017,9,262,1
4314,2017-09-19,5,433.0,76,2017,9,262,1
4315,2017-09-19,5,433.0,242,2017,9,262,1
4316,2017-09-19,5,433.0,148,2017,9,262,1
4317,2017-09-19,5,433.0,2,2017,9,262,1
4318,2017-09-19,14,3286.0,108,2017,9,262,1
4319,2017-09-19,14,3286.0,10,2017,9,262,1
4320,2017-09-19,14,3286.0,148,2017,9,262,1
4321,2017-09-19,14,3286.0,76,2017,9,262,1
4322,2017-09-19,14,3286.0,2,2017,9,262,1
4323,2017-09-19,14,8869.0,2,2017,9,262,1
4324,2017-09-19,14,8869.0,148,2017,9,262,1
4325,2017-09-19,14,8869.0,76,2017,9,262,1
4326,2017-09-19,14,8869.0,108,2017,9,262,1
4327,2017-09-19,14,8869.0,128,2017,9,262,1
4328,2017-09-19,14,8869.0,10,2017,9,262,1
4329,2017-09-19,12,7505.0,148,2017,9,262,1
4330,2017-09-19,12,7505.0,209,2017,9,262,1
4331,2017-09-19,12,7505.0,125,2017,9,262,1
4332,2017-09-19,12,7505.0,76,2017,9,262,1
4333,2017-09-19,12,7505.0,10,2017,9,262,1
4334,2017-09-19,12,7505.0,46,2017,9,262,1
4335,2017-09-19,6,85614.0,410,2017,9,262,1
4336,2017-09-19,6,85614.0,227,2017,9,262,1
4337,2017-09-19,6,85614.0,76,2017,9,262,1
4338,2017-09-19,6,85614.0,209,2017,9,262,1
4339,2017-09-19,6,85614.0,148,2017,9,262,1
4340,2017-09-19,6,85614.0,482,2017,9,262,1
4341,2017-09-19,6,85614.0,10,2017,9,262,1
4342,2017-09-19,6,85614.0,35,2017,9,262,1
4343,2017-09-19,6,85614.0,432,2017,9,262,1
4344,2017-09-19,6,85614.0,171,2017,9,262,1
4345,2017-09-19,13,15408.0,148,2017,9,262,1
4346,2017-09-19,13,15408.0,209,2017,9,262,1
4347,2017-09-19,13,15408.0,76,2017,9,262,1
4348,2017-09-19,13,15408.0,10,2017,9,262,1
4349,2017-09-19,7,3449.0,318,2017,9,262,1
4350,2017-09-19,7,3449.0,76,2017,9,262,1
4351,2017-09-19,7,3449.0,2,2017,9,262,1
4352,2017-09-19,7,3449.0,148,2017,9,262,1
4353,2017-09-19,7,3449.0,10,2017,9,262,1
4354,2017-09-19,7,3449.0,373,2017,9,262,1
4355,2017-09-19,7,3449.0,108,2017,9,262,1
4356,2017-09-20,12,78062.0,209,2017,9,263,2
4357,2017-09-20,12,78062.0,461,2017,9,263,2
4358,2017-09-20,12,78062.0,407,2017,9,263,2
4359,2017-09-20,12,78062.0,148,2017,9,263,2
4360,2017-09-20,12,78062.0,11,2017,9,263,2
4361,2017-09-20,12,78062.0,166,2017,9,263,2
4362,2017-09-20,12,78062.0,258,2017,9,263,2
4363,2017-09-20,12,78062.0,125,2017,9,263,2
4364,2017-09-20,12,78062.0,76,2017,9,263,2
4365,2017-09-20,12,78062.0,501,2017,9,263,2
4366,2017-09-20,6,17613.0,76,2017,9,263,2
4367,2017-09-20,6,17613.0,148,2017,9,263,2
4368,2017-09-20,6,17613.0,209,2017,9,263,2
4369,2017-09-20,6,10242.0,209,2017,9,263,2
4370,2017-09-20,6,10242.0,148,2017,9,263,2
4371,2017-09-20,6,10242.0,385,2017,9,263,2
4372,2017-09-20,6,10242.0,10,2017,9,263,2
4373,2017-09-20,6,10242.0,336,2017,9,263,2
4374,2017-09-20,6,10242.0,76,2017,9,263,2
4375,2017-09-20,6,10242.0,318,2017,9,263,2
4376,2017-09-20,6,10242.0,482,2017,9,263,2
4377,2017-09-20,7,19839.0,76,2017,9,263,2
4378,2017-09-20,7,19839.0,125,2017,9,263,2
4379,2017-09-20,7,19839.0,209,2017,9,263,2
4380,2017-09-20,7,19839.0,10,2017,9,263,2
4381,2017-09-20,12,6814.0,209,2017,9,263,2
4382,2017-09-20,12,6814.0,125,2017,9,263,2
4383,2017-09-20,12,6814.0,76,2017,9,263,2
4384,2017-09-20,12,6814.0,46,2017,9,263,2
4385,2017-09-20,12,6814.0,148,2017,9,263,2
4386,2017-09-20,12,6814.0,10,2017,9,263,2
4387,2017-09-21,12,6919.0,209,2017,9,264,3
4388,2017-09-21,12,6919.0,76,2017,9,264,3
4389,2017-09-21,12,6919.0,10,2017,9,264,3
4390,2017-09-21,12,6919.0,74,2017,9,264,3
4391,2017-09-21,12,6919.0,482,2017,9,264,3
4392,2017-09-21,12,6919.0,46,2017,9,264,3
4393,2017-09-21,12,6919.0,148,2017,9,264,3
4394,2017-09-21,5,558.0,148,2017,9,264,3
4395,2017-09-21,5,558.0,108,2017,9,264,3
4396,2017-09-21,5,558.0,76,2017,9,264,3
4397,2017-09-21,18,3431.0,346,2017,9,264,3
4398,2017-09-21,18,3431.0,108,2017,9,264,3
4399,2017-09-21,18,3431.0,148,2017,9,264,3
4400,2017-09-21,18,3431.0,2,2017,9,264,3
4401,2017-09-21,18,3431.0,76,2017,9,264,3
4402,2017-09-21,18,560.0,346,2017,9,264,3
4403,2017-09-21,18,560.0,108,2017,9,264,3
4404,2017-09-21,18,560.0,2,2017,9,264,3
4405,2017-09-21,18,560.0,76,2017,9,264,3
4406,2017-09-21,18,560.0,148,2017,9,264,3
4407,2017-09-21,18,830.0,108,2017,9,264,3
4408,2017-09-21,18,830.0,2,2017,9,264,3
4409,2017-09-21,18,830.0,76,2017,9,264,3
4410,2017-09-21,18,830.0,148,2017,9,264,3
4411,2017-09-21,18,830.0,346,2017,9,264,3
4412,2017-09-21,14,3988.0,76,2017,9,264,3
4413,2017-09-21,14,3988.0,148,2017,9,264,3
4414,2017-09-21,14,3988.0,108,2017,9,264,3
4415,2017-09-21,14,3988.0,2,2017,9,264,3
4416,2017-09-21,14,3988.0,346,2017,9,264,3
4417,2017-09-21,19,11724.0,128,2017,9,264,3
4418,2017-09-21,19,11724.0,128,2017,9,264,3
4419,2017-09-21,19,11724.0,109,2017,9,264,3
4420,2017-09-21,19,11724.0,76,2017,9,264,3
4421,2017-09-21,19,11724.0,148,2017,9,264,3
4422,2017-09-21,19,11724.0,318,2017,9,264,3
4423,2017-09-21,19,11724.0,209,2017,9,264,3
4424,2017-09-21,19,11724.0,232,2017,9,264,3
4425,2017-09-21,19,11724.0,10,2017,9,264,3
4426,2017-09-22,21,3492.0,2,2017,9,265,4
4427,2017-09-22,21,3492.0,76,2017,9,265,4
4428,2017-09-22,21,3492.0,346,2017,9,265,4
4429,2017-09-22,21,3492.0,148,2017,9,265,4
4430,2017-09-22,21,3492.0,108,2017,9,265,4
4431,2017-09-22,18,750.0,108,2017,9,265,4
4432,2017-09-22,18,750.0,2,2017,9,265,4
4433,2017-09-22,18,750.0,76,2017,9,265,4
4434,2017-09-22,18,750.0,148,2017,9,265,4
4435,2017-09-22,18,750.0,346,2017,9,265,4
4436,2017-09-22,12,37724.0,46,2017,9,265,4
4437,2017-09-22,12,37724.0,76,2017,9,265,4
4438,2017-09-22,12,37724.0,148,2017,9,265,4
4439,2017-09-22,12,37724.0,125,2017,9,265,4
4440,2017-09-22,12,37724.0,214,2017,9,265,4
4441,2017-09-22,12,37724.0,209,2017,9,265,4
4442,2017-09-22,12,37724.0,99,2017,9,265,4
4443,2017-09-22,12,37724.0,10,2017,9,265,4
4444,2017-09-22,2,5087.0,346,2017,9,265,4
4445,2017-09-22,2,5087.0,2,2017,9,265,4
4446,2017-09-22,2,5087.0,108,2017,9,265,4
4447,2017-09-22,2,5087.0,76,2017,9,265,4
4448,2017-09-22,2,5087.0,148,2017,9,265,4
4449,2017-09-22,7,786.0,148,2017,9,265,4
4450,2017-09-22,7,786.0,76,2017,9,265,4
4451,2017-09-22,7,786.0,2,2017,9,265,4
4452,2017-09-22,7,786.0,221,2017,9,265,4
4453,2017-09-22,7,786.0,108,2017,9,265,4
4454,2017-09-22,7,786.0,346,2017,9,265,4
4455,2017-09-22,2,25631.0,499,2017,9,265,4
4456,2017-09-22,2,25631.0,148,2017,9,265,4
4457,2017-09-22,2,25631.0,209,2017,9,265,4
4458,2017-09-22,2,25631.0,77,2017,9,265,4
4459,2017-09-22,2,25631.0,80,2017,9,265,4
4460,2017-09-22,12,7858.0,209,2017,9,265,4
4461,2017-09-22,12,7858.0,148,2017,9,265,4
4462,2017-09-22,12,7858.0,76,2017,9,265,4
4463,2017-09-23,19,6878.0,2,2017,9,266,5
4464,2017-09-23,19,6878.0,148,2017,9,266,5
4465,2017-09-23,19,6878.0,76,2017,9,266,5
4466,2017-09-23,5,71.0,108,2017,9,266,5
4467,2017-09-23,5,71.0,2,2017,9,266,5
4468,2017-09-23,5,71.0,148,2017,9,266,5
4469,2017-09-23,5,71.0,76,2017,9,266,5
4470,2017-09-23,12,22770.0,209,2017,9,266,5
4471,2017-09-23,12,22770.0,148,2017,9,266,5
4472,2017-09-23,12,22770.0,76,2017,9,266,5
4473,2017-09-23,12,70616.0,125,2017,9,266,5
4474,2017-09-23,12,70616.0,10,2017,9,266,5
4475,2017-09-23,12,70616.0,76,2017,9,266,5
4476,2017-09-23,12,70616.0,209,2017,9,266,5
4477,2017-09-23,12,70616.0,148,2017,9,266,5
4478,2017-09-23,12,70616.0,482,2017,9,266,5
4479,2017-09-23,2,20764.0,148,2017,9,266,5
4480,2017-09-23,2,20764.0,209,2017,9,266,5
4481,2017-09-23,2,20764.0,125,2017,9,266,5
4482,2017-09-23,2,20764.0,76,2017,9,266,5
4483,2017-09-23,7,28596.0,125,2017,9,266,5
4484,2017-09-23,7,28596.0,76,2017,9,266,5
4485,2017-09-23,7,28596.0,209,2017,9,266,5
4486,2017-09-23,7,28596.0,148,2017,9,266,5
4487,2017-09-23,7,28596.0,10,2017,9,266,5
4488,2017-09-23,7,28596.0,373,2017,9,266,5
4489,2017-09-23,7,28596.0,482,2017,9,266,5
4490,2017-09-23,7,28596.0,301,2017,9,266,5
4491,2017-09-23,6,48509.0,148,2017,9,266,5
4492,2017-09-23,6,48509.0,209,2017,9,266,5
4493,2017-09-23,6,48509.0,257,2017,9,266,5
4494,2017-09-23,6,48509.0,76,2017,9,266,5
4495,2017-09-23,16,554.0,2,2017,9,266,5
4496,2017-09-23,16,554.0,76,2017,9,266,5
4497,2017-09-23,16,554.0,148,2017,9,266,5
4498,2017-09-23,16,554.0,346,2017,9,266,5
4499,2017-09-23,16,554.0,108,2017,9,266,5
4500,2017-09-23,15,17414.0,148,2017,9,266,5
4501,2017-09-23,15,17414.0,209,2017,9,266,5
4502,2017-09-23,15,17414.0,318,2017,9,266,5
4503,2017-09-23,15,17414.0,76,2017,9,266,5
4504,2017-09-23,15,17414.0,10,2017,9,266,5
4505,2017-09-23,15,17414.0,10,2017,9,266,5
4506,2017-09-23,15,17414.0,46,2017,9,266,5
4507,2017-09-23,2,506.0,108,2017,9,266,5
4508,2017-09-23,2,506.0,2,2017,9,266,5
4509,2017-09-23,2,506.0,148,2017,9,266,5
4510,2017-09-23,2,506.0,76,2017,9,266,5
4511,2017-09-23,2,506.0,346,2017,9,266,5
4512,2017-09-23,12,12703.0,10,2017,9,266,5
4513,2017-09-23,12,12703.0,210,2017,9,266,5
4514,2017-09-23,12,12703.0,125,2017,9,266,5
4515,2017-09-23,12,12703.0,148,2017,9,266,5
4516,2017-09-23,12,12703.0,209,2017,9,266,5
4517,2017-09-23,12,12703.0,76,2017,9,266,5
4518,2017-09-23,12,7388.0,209,2017,9,266,5
4519,2017-09-23,12,7388.0,148,2017,9,266,5
4520,2017-09-23,12,7388.0,10,2017,9,266,5
4521,2017-09-23,12,7388.0,76,2017,9,266,5
4522,2017-09-24,12,43440.0,76,2017,9,267,6
4523,2017-09-24,12,43440.0,148,2017,9,267,6
4524,2017-09-24,12,43440.0,11,2017,9,267,6
4525,2017-09-24,12,43440.0,209,2017,9,267,6
4526,2017-09-24,12,43440.0,125,2017,9,267,6
4527,2017-09-24,12,57169.0,10,2017,9,267,6
4528,2017-09-24,12,57169.0,148,2017,9,267,6
4529,2017-09-24,12,57169.0,209,2017,9,267,6
4530,2017-09-24,12,57169.0,46,2017,9,267,6
4531,2017-09-24,12,57169.0,441,2017,9,267,6
4532,2017-09-24,12,57169.0,441,2017,9,267,6
4533,2017-09-24,12,57169.0,80,2017,9,267,6
4534,2017-09-24,11,6800.0,268,2017,9,267,6
4535,2017-09-24,11,6800.0,148,2017,9,267,6
4536,2017-09-24,14,676.0,108,2017,9,267,6
4537,2017-09-24,14,676.0,346,2017,9,267,6
4538,2017-09-24,14,676.0,2,2017,9,267,6
4539,2017-09-24,14,676.0,148,2017,9,267,6
4540,2017-09-24,14,676.0,76,2017,9,267,6
4541,2017-09-24,15,14501.0,46,2017,9,267,6
4542,2017-09-24,15,14501.0,318,2017,9,267,6
4543,2017-09-24,15,14501.0,148,2017,9,267,6
4544,2017-09-24,15,14501.0,76,2017,9,267,6
4545,2017-09-24,15,14501.0,209,2017,9,267,6
